id,display,category,categoryMedium_mv,categoryPublication_mv,country_mv,dateCataloged,dateModified,dateOrigin,dateOriginComment_mv,displayAddition1,displayAddition2,displayName,filterDigital,filterMedium_mv,filterSource,filterType_mv,note,noteContent_mv,publisherOriginalText_mv,schemaVersion,source,subjectOther_mv,textualHolding_mv,title,titleOther_text_mv,url,website_description_mv,website_url_mv
DBIS104555,Dokumenten-Server / Aschiana / Göttinger Digitalisierungszentrum,Digitale Nachschlagewerke,Online-Ressource,"Sammlung Nicht-Textueller-Materialien, Biographische Datenbank, Volltextdatenbank",,2021-03-17,2025-08-12,,,"Sammlung Nicht-Textueller-Materialien, Biographische Datenbank, Volltextdatenbank",,,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Die digitale Kollektion der Sammlung Georg Thomas von Asch (1729-1807) enthält (bisher) handschriftliche Dokumente aus  dem Nachlass des Baron von Asch (1729-1807), insbesondere dessen Korrespondenz an Christian Gottlob Heyne (1729-1812).<br />  
Der russische Baron Georg Thomas von Asch übersandte als Alumnus der Göttinger Universität bereits zu Lebzeiten seiner Alma Mater eine Vielzahl seltener und kostbarer Drucke, Handschriften, Karten, Kunstwerke und Forschungsgegenstände aller Art. Die Bibliotheca Aschiana umfasst dabei mit ihren ca. 2.000 Büchern den größten Teil dieser Schenkung. Für seine Sammeltätigkeit nutze der Mediziner seine weitreichenden Beziehungen zu den im russischen Reich wirkenden Wissenschaftlern.",,0.16.0,AK,Korrepondenz␟Listenverzeichnis␟Russland␟Universitätsbibliothek Göttingen␟Universität Göttingen Akademisches Museum␟Briefsammlung␟Elektronisches Buch␟Online-Publikation␟Asch␟Georg Thomas von␟Heyne␟Christian Gottlob,,Dokumenten-Server / Aschiana / Göttinger Digitalisierungszentrum,Sammlung Aschiana␟Kollektion Aschiana␟Nachlass Georg Thomas von Asch,https://www.dla-marbach.de/find/opac/id/DBIS104555,Zugang␟Zugang␟Zugang,https://gdz.sub.uni-goettingen.de/suche?search%5Bq%5D=Asch&search_submit=&search%5BsearchType%5D=metadata␟https://gdz.sub.uni-goettingen.de/collection/aschiana␟https://frontiers.loc.gov/intldl/mtfhtml/mfdigcol/lists/mtfgvaTitles2.html
DBIS104561,Ancient records of Middle Eastern polities,Digitale Nachschlagewerke,Online-Ressource,Portal,,2021-03-22,2025-10-29,,,Portal,,,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Die interaktive Oberfläche von ARMEP 2.0 zeigt die Fundstellen von etwa 41.300 alten Texten an, von denen die meisten in akkadischer und sumerischer Sprache sowie in Keilschrift verfasst wurden. Die meisten dieser eingeschriebenen Artefakte wurden im heutigen Irak, in Syrien und in der Türkei entdeckt, während andere aus Ägypten, dem Iran, dem Libanon und Saudi-Arabien stammen. Obwohl die Texte im Datum von ca. reichen. 2334 bis 64 v. Chr. Stammen die meisten aus neo-assyrischen (744-612 v. Chr.) Und neo-babylonischen (625-539 v. Chr.) Zeiten.",,0.16.0,AK,Naher Osten␟Mittlerer Osten,,Ancient records of Middle Eastern polities,ARMEP 2.0,https://www.dla-marbach.de/find/opac/id/DBIS104561,Zugang,https://www.armep.gwi.uni-muenchen.de
DBIS104566,Collections / Louvre,Digitale Nachschlagewerke,Online-Ressource,"Bestandsverzeichnis, Sammlung Nicht-Textueller-Materialien",Frankreich,2021-03-25,2025-01-13,,,"Bestandsverzeichnis, Sammlung Nicht-Textueller-Materialien",,Musée du Louvre,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Die täglich aktualisierte Datenbank in französischer und englischer Sprache enthält mehr als 480.000 Werke des Musée du Louvre sowie des administrativ angeschlossenen Musée National Eugène-Delacroix. Sie stammen aus acht kuratorischen Abteilungen:
<ul>
       <li>Altertümer des Nahen Ostens</li>
       <li>ägyptische Altertümer</li>
       <li>griechische, etruskische und römische Altertümer</li>
       <li>islamische Kunst</li>
       <li>Gemälde</li>
       <li>mittelalterliche, Renaissance- und moderne Skulpturen</li>
       <li>Drucke und Zeichnungen</li>
       <li>Kunsthandwerk des Mittelalters, der Renaissance und der Moderne</li>
</ul>
Die Datenbank enthält auch sogenannte <a href = https://collections.louvre.fr/en/album/1>„MNR“-Werke</a> (Musées Nationaux Récupération, oder National Museums Recovery), die im Rahmen der Restitution nach dem Zweiten Weltkrieg vom Office des Biens et Intérêts Privés entdeckt und ihren rechtmäßigen Eigentümern zurückgegeben wurden. Auch enthalten sind Dauerleihgaben anderer französischer oder ausländischer Institutionen wie der Bibliothèque Nationale de France, des Musée des Arts Décoratifs, des Petit Palais, des Fonds National dArt Contemporain sowie des British Museum und des Archäologischen Museums von Heraklion. (Quelle: Anbieter)",Musée du Louvre,0.16.0,AK,Archäologie␟Kunst␟Kunstgeschichte␟Ethnologie␟Paris-Louvre␟Exponat,,Collections / Louvre,Louvre site des collections␟La base des collections du musée du Louvre␟Database for the Louvre’s collections,https://www.dla-marbach.de/find/opac/id/DBIS104566,Zugang,https://collections.louvre.fr/
DBIS104581,Bibliographie des Éditions Parisiennes du 16e Siècle,Digitale Nachschlagewerke,Online-Ressource,Fachbibliographie,Frankreich,2021-04-09,2025-08-11,,,Fachbibliographie,1501-01-01 - 1550-01-01,Bibliothèque nationale de France,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Die Datenbank fußt auf einer zwischen 1972 und 2004 erschienenen fünfbändigen, inzwischen eingestellten Druckausgabe der Bibliographie Pariser Drucke des 16. Jahrhunderts, bearbeitet von Brigitte Moreau und basierend auf nur handschriftlich vorliegenden Untersuchungen Philippe Renourds (1862-1934). Sie wird laufend erweitert und nutzt die Möglichkeiten des Semantic web. <br />
Die Bibliographie hat zum Ziel, alle Buchtitel zu erfassen, die während des 16. Jahrhunderts in Paris gedruckt worden sind. Während die Druckausgabe lediglich die Jahre 1501 bis 1540 abdeckte, weist die Datenbank inzwischen alle Ausgaben bis 1550 nach. <br />
Neben einer einfachen und facettierten Suche, besteht die Möglichkeit des Browsens über Indices zu Autoren, Druckern und Druckereien, Werktiteln und Druckjahr. Weitere Indices sind in Vorbereitung.<br />
Die Titelaufnahmen sind verknüpft mit Digitalisaten der Ausgaben (sofern vorhanden) sowie mit Normdaten zu Personen und Institutionen. Konsequent verlinkt sind die Aufnahmen zudem mit anderen Werken des Autors, Druckers und weiteren Werkauflagen sowie mit Titelnachweisen in internationalen Katalogen.",Bibliothèque nationale de France,0.16.0,AK,Französisch␟Bibliographie␟Buchdruck␟Geschichte␟Buchwissenschaft␟Literaturwissenschaft␟Literatur␟Quelle␟Ortsname,1501-01-01 - 1550-01-01,Bibliographie des Éditions Parisiennes du 16e Siècle,BP 16␟Inventaire chronologique des éditions parisiennes du XVIe siècle daprès les manuscrits de Renouard,https://www.dla-marbach.de/find/opac/id/DBIS104581,Zugang,https://bp16.bnf.fr/
DBIS10459,Epigraphica Europea,Digitale Nachschlagewerke,Online-Ressource,"Sammlung Nicht-Textueller-Materialien, Portal",,2020-08-18,2025-05-23,,,"Sammlung Nicht-Textueller-Materialien, Portal",,Epigraphisches Forschungs- und Dokumentationszentrum der Ludwig-Maximilians-Universität München,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Das Epigraphische Forschungs- und Dokumentationszentrum der Ludwig-Maximilians-Universität München widmet sich der Erforschung der Inschriften des Mittelalters und der Frühen Neuzeit.<br />
In der Datenbank Literatur lässt sich die wohl umfangreichste Literatursammlung zur lateinischen Epigraphik des Mittelalters und der Neuzeit recherchieren.<br />
Die Inschriftendatenbank bietet Zugriff auf die Bildersammlung Epigraphische Photothek.<br /> Unter Lexikon wird ein Glossar epigraphischer Fachbegriffe aufgebaut.",Epigraphisches Forschungs- und Dokumentationszentrum der Ludwig-Maximilians-Universität München,0.16.0,AK,Epigraphik␟Mittelalter␟Neuzeit,,Epigraphica Europea,Zur Erforschung der Inschriften des Mittelalters und der Frühen Neuzeit,https://www.dla-marbach.de/find/opac/id/DBIS10459,Zugang,http://www.epigraphica-europea.uni-muenchen.de/
DBIS104590,"FID FINNUG - Fachinformationsdienst Finnisch-ugrische / uralische Sprachen, Literaturen und Kulturen",Digitale Nachschlagewerke,Online-Ressource,"Portal, Volltextdatenbank",Estland␟Finnland␟Osteuropa␟Ungarn,2021-04-19,2025-05-28,,,"Portal, Volltextdatenbank",,Georg-August-Universität Göttingen Niedersächsische Staats- und Universitätsbibliothek Göttingen,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Der FID Finnisch-ugrische / uralische Sprachen, Literaturen und Kulturen (FinnUgGuide) ist Teil des bundesweiten Förderprogramms Fachinformationsdienste für die Wissenschaft der Deutschen Forschungsgemeinschaft (DFG). Der FID wurde von der Niedersächsischen Staats- und Universitätsbibliothek Göttingen (SUB Göttingen) mit Förderung der Deutschen Forschungsgemeinschaft (DFG) von 2017 bis 2019 aufgebaut und von 2020 bis 2022 weiterentwickelt. Er basiert auf den Angeboten der ehemaligen vier verwandten Sondersammelgebiete Finnougristik, Finnland, Ungarn, Estnische Sprache und Literatur, die von 1951-2015 von der SUB Göttingen im Auftrag der DFG betreut wurden.<br />
Der FID FINNUG ist Ende Juni 2023 ausgelaufen. Die Inhalte übernehmen die FIDs Nord- und Osteuropa, vgl. Vifanord : FID Nordeuropa und osmikon – Das Forschungsportal zu Ost-, Ostmittel- und Südosteuropa.
<br />

Ziel des FID ist es, für die Forschenden der Finnougristik/Uralistik, Fennistik und Hungarologie sowie Forschenden, die sich mit der Region Finnland bzw. Ungarn beschäftigen, eine bundesweite qualifizierte Informationsversorgung mit spezialisierter Literatur zu gewährleisten. Dies erfolgt u. a. mit Hilfe des FinnUgGuide. Die Datenbank verzeichnet über 5000 wissenschaftlich relevante Websites und Dokumente zu den entsprechenden Themenbereichen. Sie werden auf der Basis eines Dublin Core Metadaten-Sets inhaltlich erschlossenen kontinuierlich weiter angereichert.",Georg-August-Universität Göttingen Niedersächsische Staats- und Universitätsbibliothek Göttingen,0.16.0,AK,Kulturwissenschaften␟Finnougristik␟FID Finnisch-ugrische/uralische Sprachen␟Literaturen und Kulturen,,"FID FINNUG - Fachinformationsdienst Finnisch-ugrische / uralische Sprachen, Literaturen und Kulturen",FinnUgGuide,https://www.dla-marbach.de/find/opac/id/DBIS104590,Zugang,https://fid.finnug.de/
DBIS104626,DraCor,Digitale Nachschlagewerke,Online-Ressource,Volltextdatenbank,"Deutschland␟Frankreich␟Griechenland (Altertum)␟Großbritannien␟Italien␟Roemisches Reich␟Russland, Sowjetunion␟Schweden␟Spanien",2021-05-12,2025-01-13,,,Volltextdatenbank,1947-01-01,Universität Potsdam,True,Datenbank,Digitale Nachschlagewerke,Daten,"<a href=""https://fortext.net/ressourcen/textsammlungen/dracor-drama-corpora-project"">Kurzbeschreibung</a>","Sammlung zwischen 472 v. Chr. und 1947 erschienener Dramentexte in mehreren Sprachen, herausgegeben durch das Centre for Digital Humanities an der HSE Moskau und die Universität Potsdam. Die Dateien liegen als TEI-annotierter Text vor und stehen sowohl für den Zugriff via API als auch zum manuellen Aufruf bereit. Ein integriertes Visualisierungstool ermöglicht die Darstellung der Netzwerkstruktur der Personenkonstellation in den Stücken.<br /><br />
Folgende Corpora stehen zur Verfügung (Stand: Mai 2021):
<ul><li>Alsationan Drama Corpus <font size=""2"">(7 Titel)</font></li>
<li>Calderón Drama Corpus <font size=""2"">(54 Titel)</font></li>
<li>German Drama Corpus <font size=""2"">(537 Titel)</font></li>
<li>Greek Drama Corpus <font size=""2"">(39 Titel)</font></li>
<li>Italian Drama Corpus <font size=""2"">(139 Titel)</font></li>
<li>Roman Drama Corpus <font size=""2"">(36 Titel)</font></li>
<li>Russian Drama Corpus <font size=""2"">(211 Titel)</font></li>
<li>Shakespeare Drama Corpus <font size=""2"">(37 Titel)</font></li>
<li>Spanish Drama Corpus <font size=""2"">(25 Titel)</font></li>
<li>Swedish Drama Corpus <font size=""2"">(68 Titel)</font></li>
<li>Tatar Drama Corpus <font size=""2"">(3 Titel)</font></li></ul>",Universität Potsdam,0.16.0,AK,Drama␟Literaturwissenschaft␟Anglistik␟Germanistik␟Iberoromanistik␟Italianistik␟Klassische Philologie␟Skandinavistik␟Slavistik␟Calderón␟Shakespeare␟Hispanistik,1947-01-01,DraCor,Drama Corpora Project,https://www.dla-marbach.de/find/opac/id/DBIS104626,Zugang,https://dracor.org/
DBIS104629,"Das Indische Ballett Menaka in Europa, 1936-38",Digitale Nachschlagewerke,Online-Ressource,Volltextdatenbank,,2021-05-14,2025-01-13,,,Volltextdatenbank,,,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Das Menaka Archiv ist eine Sammelstelle mehrerer Forschungsprojekte zu den Aufführungen der Indischen Choreografin und Tänzerin Leila Roy-Sokhey alias „Menaka“ mit ihrem „Indischen Ballett“ in Deutschland und Europa von 1936-38. Im Rahmen des Menaka Projekts werden Archivmaterialien, deren Sammelprozess, aber auch künstlerische Ausarbeitungen, zueinander in Beziehung gesetzt und als Linked Open Data Ressourcen zugänglich gemacht. Das Archiv dokumentiert u.a. die Orte der Menaka-Tournee, Biografien der beteiligten Künstler:innen, die Aufführungen des Balletts im Pressespiegel der Zeit u.v.m.",,0.16.0,AK,Europa␟Indien␟Tanz␟Theater,,"Das Indische Ballett Menaka in Europa, 1936-38",Spuren von Indiens Tanz-Moderne in Europa␟Menaka-Archiv,https://www.dla-marbach.de/find/opac/id/DBIS104629,Zugang,https://menaka-archive.org/
DBIS10465,Wittgenstein Source,Digitale Nachschlagewerke,Online-Ressource,Volltextdatenbank,,2020-08-18,2025-01-13,,,Volltextdatenbank,,,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Wittgenstein Source publiziert wissenschaftliche Ausgaben und Übersetzungen von Wittgensteins Werken, inkl. seinem Nachlass.
Gegenwärtig sind zwei Ausgaben in Wittgenstein Source publiziert: die Bergen Faksimile Edition (BFE) und die Bergen Text Edition (BTE). BFE und BTE geben Zugriff auf 5000 Seiten von Wittgensteins Nachlass, sowohl in Faksimiles als auch in Transkriptionen und edierten Textversionen. 
BFE und BTE wurden im Einverständnis mit Trinity College (Cambridge), Oxford University Press (Oxford), Universität Bergen, (Bergen), Uni Research (Bergen) errichtet.",,0.16.0,AK,Wittgenstein␟Ludwig,,Wittgenstein Source,Bergen Faksimile Edition␟Bergen Text Edition,https://www.dla-marbach.de/find/opac/id/DBIS10465,Zugang,http://www.wittgensteinsource.org
DBIS104651,FID Zentralasien – Autochthone Kulturen und Sprachen / CASSIB,Digitale Nachschlagewerke,Online-Ressource,Portal,Asien,2021-06-04,2025-05-28,,,Portal,,"Georg-August-Universität Göttingen, Niedersächsische Staats- und Universitätsbibliothek Göttingen",True,Datenbank,Digitale Nachschlagewerke,Daten,,"Der Fachinformationsdienst (FID) „Zentralasien – Autochthone Kulturen und Sprachen“ stellt seit 2019 kultur- und
geisteswissenschaftliche Informationen zu den indigenen bzw. autochthonen Völkern Zentralasiens und Sibiriens bereit, um die
Wissenschaft und Forschung zu und in diesen Regionen aktiv zu unterstützen, zu vernetzen und aktuell und transparent darzustellen. 
Zu den Aufgaben des FID gehört die Sammlung und Erschließung gedruckter und digitaler Literatur, der Aufbau des „Web Archive Central
Asia“ in Zusammenarbeit mit dem Center for Research Libraries (CRL) in Chicago und die nationale und internationale Vernetzung mit
der Fachgemeinschaft.
Inhaltliche Schwerpunkte sind die Sprachwissenschaft altaischer und paläoasiatischer Sprachen, die Ethnologie Zentralasiens und
Sibiriens auch in historischer Perspektive und die Literatur und Literaturwissenschaft in und zu den autochthonen Sprachen der
mittelasiatischen Republiken, der Regionen Sinkiang (Xinjiang) und Sibirien sowie der mongolischen Völker.
Der FID Zentralasien arbeitet eng mit anderen FIDs mit Asienbezug zusammen: FID Asien (Berührungspunkt: Mongolen und Uiguren in
China), FID Ost-, Ostmittel- und Südosteuropa (Berührungspunkt: Region Sibirien), FID Nahost-, Nordafrika- und Islamstudien
(Berührungspunkt: Turkvölker Mittelasiens).","Georg-August-Universität Göttingen, Niedersächsische Staats- und Universitätsbibliothek Göttingen",0.16.0,AK,Fachportal␟Geschichte␟Kulturwissenschaften␟Literaturwissenschaft␟Mittelasien␟Mongolei␟Mongolisch␟Mongolistik␟Sibirien␟Sprachwissenschaft␟Volksliteratur␟Xinjiang␟Zentralasien␟Indigenes Volk␟Sprache,,FID Zentralasien – Autochthone Kulturen und Sprachen / CASSIB,Fachinformationsdienst Zentralasien - Autochthone Kulturen und Sprachen␟FID Central Asia – Autochthonous Cultures and Languages␟Central Asia &amp; Siberia Specialized Information Service␟CASSIB,https://www.dla-marbach.de/find/opac/id/DBIS104651,Zugang,https://fid-cassib.de
DBIS104653,Íslenskt orðanet,Digitale Nachschlagewerke,Online-Ressource,"Wörterbuch, Enzyklopädie, Nachschlagwerk",Island,2021-06-04,2025-01-13,,,"Wörterbuch, Enzyklopädie, Nachschlagwerk",,,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Die Datenbank ĺslenskt orðanet stellt ein Netz aus Wörtern dar, in dem die semantische Beziehung der Wörter zueinander dokumentiert wird.",,0.16.0,AK,Isländisch␟Wörterbuch,,Íslenskt orðanet,,https://www.dla-marbach.de/find/opac/id/DBIS104653,Zugang,https://ordanet.arnastofnun.is/
DBIS104654,CoDeRooMor,Digitale Nachschlagewerke,Online-Ressource,"Faktendatenbank, Volltextdatenbank",Schweden,2021-06-04,2025-01-13,,,"Faktendatenbank, Volltextdatenbank",,,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Die für linguistische, pädagogische und sprachtechnologische Zwecke entwickelte morphologische Datenbank CoDeRooMor speist sich aus den Korpora COCTAILL und SweLL-pilot, die für Schwedisch als Fremdsprache relevant sind. Aus diesen Korpora wurde eine Liste mit 16.000 Wörtern generiert, die anhand ihrer morphologischen Bestandteile annotiert wurden.
<br>
Ein kostenloser Download ist möglich.",,0.16.0,AK,Schwedisch␟Sprachwissenschaft␟Korpus,,CoDeRooMor,,https://www.dla-marbach.de/find/opac/id/DBIS104654,Zugang,https://spraakbanken.gu.se/en/resources/coderoomor
